year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
2021,26,โครงการใหม่ของกระทรวงพม ในข้อความต่อไปนี้เน้นแนวคิดตามข้อใด\nกระทรวงพัฒนาสังคมและความมั่นคงของมนุษย์ พม เร่งหานวัตกรรม\nหลายรูปแบบจัดโครงการใหม่ยกระดับความเป็นอยู่ของประชาชนในยุคนี้เริ่มจาก\nค้นหาคนที่ลำบากยากจนแล้วจัดการให้สอดคล้องกับความเปลี่ยนแปลงในปัจจุบัน\nเช่นจัดหาที่พักพิงชั่วคราวให้คนไร้ที่พึ่งฝึกทักษะอาชีพเพื่อให้ประชาชนเหล่านั้น\nยืนบนลำแข้งของตัวเองได้อย่างยั่งยืนในที่สุดก็จะเป็นเส้นทางสู่การลดความเหลื่อมล้ำ\nทางสังคมเป็นเหตุให้สังคมสามารถขับเคลื่อนไปข้างหน้าอย่างไม่หยุดยั้ง,(1) การเพิ่มพูนรายได้\n(2) ความเจริญ ก้าวหน้า\n(3) การพัฒนาคุณภาพชีวิต\n(4) ความเท่าเทียมทางเศรษฐกิจ\n(5) การสร้างความมั่นคงในสังคม,(3) การพัฒนาคุณภาพชีวิต,TRUE,TRUE,TRUE,
2021,27,ข้อใดไม่มีการโน้มน้าวใจ,(1) ถุงผ้ารักษ์โลกทำด้วยผ้าดิบมีหลายขนาดหลายสีด้านข้างขยายกว้างทำให้ใส่ของได้จุ\n(2) ไม้สังเคราะห์ของเราทำความสะอาดง่ายราคาสุดคุ้มกันน้ำ กันปลวกอายุการใช้งานกว่า๒๐ปี\n(3) เจลล้างมือผลิตในประเทศมีแอลกอฮอล์๗๓% ฆ่าเชื้อโรคได้๙๙.๙๙% ไม่ต้องล้างน้ำ แห้งเร็วไม่เหนียว\n(4) สำนักงานบริการผู้ดูแลผู้ป่วยติดเตียงมีพนักงานแบบไปเช้าเย็นกลับหรือเต็มเวลาติดต่อที่ ๐๙๕-๕๕๕๕๕๕๕๕\n5 เชิญเที่ยวงานแฟร์ที่มีสัตว์เลี้ยงมากที่สุดรวมทั้งสัตว์แปลกใหม่จำหน่ายอุปกรณ์ ดูแลสัตว์เลี้ยง มีกิจกรรมสนุกให้ร่วมลุ้นรางวัลกันทั่วหน้า,(4) สำนักงานบริการผู้ดูแลผู้ป่วยติดเตียงมีพนักงานแบบไปเช้าเย็นกลับหรือเต็มเวลาติดต่อที่ ๐๙๕-๕๕๕๕๕๕๕๕,TRUE,TRUE,TRUE,
2021,28,ข้อใดเป็นโครงสร้างของการใช้เหตุผลในข้อความต่อไปนี้\nผึ้งใช้ไขผึ้งในการสร้างรังการผลิตไขผึ้งแต่ละครั้งต้องใช้พลังงานมากผึ้งสร้าง\nหลอดรวงเป็นรูปทรงหกเหลี่ยมซึ่งช่วยประหยัดพลังงานได้เป็นอย่างดี,(1) สนับสนุน สนับสนุน สรุป\n(2) สนับสนุน สรุป สรุป\n(3) สรุป สนับสนุน สนับสนุน\n(4) สรุป สรุป สนับสนุน\n(5) สนับสนุน สรุป สนับสนุน,(1) สนับสนุน สนับสนุน สรุป,TRUE,TRUE,TRUE,
2021,29,ข้อใดมีการแสดงทรรศนะ,(1) ฝุ่นละอองพีเอ็ม ๒.๕เป็นอนุภาคขนาดเล็กที่มีเส้นผ่านศูนย์กลางเฉลี่ยน้อยกว่า ๒.๕ ไมโครเมตรไม่สามารถมองเห็นได้ด้วยตาเปล่า\n(2) สาเหตุมาจากหลายปัจจัยเช่นโรงผลิตไฟฟ้าไฟไหม้ป่าการเผาขยะไอเสียจากรถยนต์รวมถึงควันบุหรี่\n(3) กรุงเทพฯมีลักษณะเป็นแอ่งกระทะมีตึกสูงรายล้อมทำให้เกิดการสะสมของฝุ่นละอองพีเอ็ม ๒.๕ ได้ง่าย\n(4) องค์การอนามัยโลกประกาศเตือนให้ระวังฝุ่นพีเอ็ม๒๕เพราะมีขนาดเล็กมากสามารถเล็ดลอดผ่านขนจมูกเข้าสู่ปอดและหลอดเลือดได้ง่าย\n(5) ฝุ่นละอองพีเอ็ม ๒.๕ เป็นพิษต่อสุขภาพควรป้องกันตนเองด้วยการสวมหน้ากากอนามัยชนิดเอ็น 95 ซึ่งสามารถกรองฝุ่นละอองขนาดเล็กได้\n,(5) ฝุ่นละอองพีเอ็ม๒๕เป็นพิษต่อสุขภาพควรป้องกันตนเองด้วยการสวมหน้ากากอนามัยชนิดเอ็น๕๕ ซึ่งสามารถกรองฝุ่นละอองขนาดเล็กได้,TRUE,TRUE,TRUE,
2021,30,ข้อใดเป็นประเด็นโต้แย้งของข้อความต่อไปนี้\nโครงการ“ปล่อยยุงปรับแต่งพันธุกรรม” ของรัฐฟลอริดาสหรัฐอเมริกาที่จะ\nปล่อยยุงตัวผู้จำนวน๗๕๐ ล้านตัวสู่ธรรมชาติเพื่อช่วยลดการแพร่ระบาดของโรคที่\nมียุงเป็นพาหะเช่นไข้เลือดออกไข้มาลาเรีย ฯลฯ ซึ่งปี ๒๕๖๓ในพื้นที่รัฐฟลอริดา\nพบผู้ป่วยมากกว่า๕๐ ราย ค่าใช้จ่ายของโครงการนี้ในระยะยาวก็จะถูกกว่างบประมาณ\nการกำจัดแหล่งเพาะพันธุ์ยุงลายที่ส่วนใหญ่เป็นการฉีดพ่นสารเคมีเฉลี่ยมากกว่า\nล้านดอลลาร์ต่อปีโครงการ“ปล่อยยุงปรับแต่งพันธุกรรม” ดังกล่าวแม้จะเป็น\nประโยชน์แต่เป็นการบิดเบือนวิถีธรรมชาติและยังไม่มีข้อพิสูจน์ว่าจะไม่กระทบ\nระบบนิเวศ นอกจากนี้ยังอาจทำให้เกิดการกลายพันธุ์ของยุงได้,(1) การปล่อยยุงปรับแต่งพันธุกรรมมีผลกระทบต่อระบบนิเวศและสิ่งแวดล้อมจริงหรือ\n(2) โครงการปล่อยยุงปรับแต่งพันธุกรรมใช้งบประมาณน้อยกว่าการกำจัดแหล่งเพาะพันธุ์ยุงจริงหรือ\n(3) การปล่อยยุงปรับแต่งพันธุกรรมเพื่อลดการแพร่ระบาดของโรคที่มียุงเป็นพาหะเหมาะสมหรือไม่\n(4) การกำจัดแหล่งเพาะพันธุ์ยุงลายตามแบบเดิมมีอันตรายน้อยกว่าการปล่อยยุงปรับแต่งพันธุกรรมหรือไม่\n(5) การลดการแพร่ระบาดของโรคต่างๆด้วยการพ่นสารเคมีเพื่อกำจัดแหล่งเพาะพันธุ์ยุงลายเหมาะสมหรือไม่,(3) การปล่อยยุงปรับแต่งพันธุกรรมเพื่อลดการแพร่ระบาดของโรคที่มียุงเป็นพาหะเหมาะสมหรือไม่,TRUE,TRUE,TRUE,
2021,31,ข้อใดมีลักษณะเป็นพรรณนาโวหาร,(1) พระบาทสมเด็จพระจอมเกล้าเจ้าอยู่หัวมีพระราชดำริให้ตัดถนนอย่างตะวันตกขึ้นเป็นครั้งแรกในพศ๒๔๐๔พระราชทานนามว่า“ถนนเจริญกรุง\n(2) ในรัชสมัยพระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัวทั้งรัฐบาลและเอกชนได้ร่วมกันตัดถนนหลายสายเพื่อประโยชน์ทั้งการสัญจรและการพาณิชย์\n(3) เมื่อมีถนนหนทางเพื่อการสัญจรแล้วการสร้างตึกแถวจึงเกิดขึ้น ๒ฟากถนน\n(4) ในเวลากลางคืนความสว่างตามท้องถนนมาจากตะเกียงน้ำมันซึ่งต่อมาเปลี่ยนเป็นไฟแก๊ส\n(5) กรุงเทพฯยามราตรีในยุคที่เริ่มมีไฟฟ้าใช้สว่างไสวราวกับกลางวันเชื้อเชิญให้ผู้คนออกมาเที่ยวเล่นอย่างสำราญใจ,(5) กรุงเทพฯยามราตรีในยุคที่เริ่มมีไฟฟ้าใช้สว่างไสวราวกับกลางวันเชื้อเชิญให้ผู้คนออกมาเที่ยวเล่นอย่างสำราญใจ,TRUE,TRUE,TRUE,
2021,32,ข้อความต่อไปนี้ใช้วิธีอธิบายตามแบบได\nแฟลชม็อบเริ่มต้นในประเทศตะวันตกคำนี้มาจากภาษาอังกฤษว่าflashmob\nบางคนเรียกว่า ม็อบฉับพลันมักใช้เมื่อเกิดการรวมตัวของกลุ่มคนอย่างฉับพลัน\nดำรงอยู่ในช่วงเวลาสั้นๆแล้วสลายตัวไป เพื่อจุดประสงค์อย่างใดอย่างหนึ่งเช่น ใน\nต่างประเทศ จัดตั้งเพื่อแสดงออกทางศิลปะ เพื่อแสดงความคิดล้อเลียน เพื่อให้มี\nผลกระทบต่อความคิดความรู้สึกของผู้พบเห็นในประเทศไทยปัจจุบันนำคำนี้มาใช้\nด้วยจุดประสงค์เชิงพาณิชย์การโฆษณา และทางการเมือง,(1) ชี้แจงตามลำดับขั้น\n(2) บอกที่มาและใช้ตัวอย่าง\n(3) นิยามและบอกแนวทางปฏิบัติ\n(4) กล่าวซ่าด้วยถ้อยคําแปลกออกไป\n(5) ชี้สาเหตุและผลลัพธ์ที่สัมพันธ์กัน,(2) บอกที่มาและใช้ตัวอย่าง,TRUE,TRUE,TRUE,
2021,33,ข้อใดเรียงลำดับข้อความต่อไปนี้ได้ถูกต้อง \n๑ กระชังขนาด๕× ๖ม ลึก๒.๕ม จะเลี้ยงลูกปลาได้๑๐๐๐ตัว\n๒ การเลี้ยงปลาแรดในกระชังเริ่มจากการเพาะขยายพันธุ์ปลา\n๓ ปลาแรดต้องใช้เวลาเลี้ยง๑ปี๖เดือนจึงจะจับขายได้\n๔ ลูกปลาแรดเมื่อมีขนาด๕-๑๐ซม จะนำ ไปเลี้ยงในกระชัง\n๕ อาหารที่ใช้เลี้ยงลูกปลาคือพืชผักผลไม้สุกและอาหารเม็ด,(1) ๒-๑-๓-๔-๕\n(2) ๒-๔-๑-๕-๓\n(3) ๓-๕-๔-๑-๒\n(4) ๓-๔-๒-๕-๑\n(5) ๔-๑-๕-๓-๒,(2) ๒-๔-๑-๕-๓,TRUE,TRUE,TRUE,
2021,34,ข้อใดเป็นประเด็นเนื้อเรื่องที่ไม่จำเป็นสำหรับการเขียนเรียงความเรื่อง\n“ยาเสพติด พิษภัยสังคมไทย,(1) ประเภทยาเสพติด\n(2) ผลกระทบจากยาเสพติด\n(3) สาเหตุของปัญหายาเสพติด\n(4) แหล่งผลิตยาเสพติดของโลก\n(5) มาตรการป้องกันและปราบปรามยาเสพติด,(4) แหล่งผลิตยาเสพติดของโลก,TRUE,TRUE,TRUE,
2021,35,ข้อความต่อไปนี้ส่วนใดใช้ภาษาเหมาะสมกับรายงานเชิงวิชาการ\n  ๑) การจะปลูกผักอะไรขายควรเช็คกับร้านขายเมล็ดพันธุ์ผักก่อน / ๒) จะได้รู้ว่า\nช่วงที่เราปลูกมีเมล็ดพันธุ์ชนิดไหนที่คนชอบซื้อ / ๓) ถ้าเมล็ดพันธุ์นั้นขายดีก็อย่า\nซื้อไปปลูกตามๆ กันนัก/ ๔) เพราะอีกไม่กี่วันข้างหน้าผักชนิดนั้นก็จะออกมามาก\nจนล้นตลาด / ๕) นอกจากนี้ควรปลูกผักอย่างน้อย ๓ ชนิด เพื่อลดความเสี่ยงในการ\nขาดทุน,(1) ส่วนที่ ๑\n(2) ส่วนที่ ๒\n(3) ส่วนที่ ๓\n(4) ส่วนที่ ๔\n(5) ส่วนที่ ๕,(5) ส่วนที่ ๕,TRUE,TRUE,TRUE,
2021,36,ข้อใดเขียนบรรณานุกรมไม่ถูกต้อง,"(1) สุนทรโวหาร (ภู่), พระ. ๒๕๑๕ พระอภัยมณีคำกลอนของสุนทรภู่ กรุงเทพฯ :\nสํานักพิมพ์บรรณาคาร\n(2) บรรจบ พันธุเมธา. ๒๕๓๒. ภาษาต่างประเทศในภาษาไทย กรุงเทพฯ :\nสํานักพิมพ์มหาวิทยาลัยรามคำแหง\n(3) พัทยา สายหู, ดร.. ๒๕๓๘. กลไกของสังคม. กรุงเทพฯ : โรงพิมพ์จุฬาลงกรณ์\nมหาวิทยาลัย\n(4) เบ็ญจวรรณ สุนทรากูล. ๒๕๑๘. วิวัฒนาการของแบบเรียนไทย.กรุงเทพฯ\nโรงพิมพ์สถานสงเคราะห์หญิงปากเกร็ด\n(5) เรียมเอง (นามแฝง). ๒๕๔๔. เมืองนิมิตร. พิมพ์ครั้งที่ ๓. กรุงเทพฯ\nสํานักพิมพ์กระท่อม","(3) พัทยา สายหู, ดร.. ๒๕๓๘. กลไกของสังคม. กรุงเทพฯ : โรงพิมพ์จุฬาลงกรณ์\nมหาวิทยาลัย",TRUE,TRUE,TRUE,
2021,37,ข้อใดผู้พูดมีเจตนาบ่น,(1) เมื่อวานมีข่าวพะยูนถูกใบพัดเรือมาเกยตื้นตายที่ชายหาดทุ่งทะเลกระบี่\n(2) วันไหนฝนตกหนักตอนเช้ามืดรถติดฉันไปโรงเรียนสายทุกทีไม่ดีเลย\n(3) ช่วงวันหยุดทุกคนในบ้านช่วยกันปลูกผักสวนครัวประหยัดรายจ่ายไปได้เยอะ\n(4) ตอนเป็นเด็กฉันมักขอพ่อแม่ออกไปเล่นสงกรานต์ตัวเปียกทั้งวันก็ไม่เห็นเป็นหวิดสักหน่อย\n(5) รู้ไหมว่าสวนสัตว์ดุสิตที่ปิดตัวเมื่อ 5 ปีก่อนย้ายสัตว์ไปไว้ที่ใหม่แถวรังสิตคลอง๕แล้ว,(2) วันไหนฝนตกหนักตอนเช้ามืดรถติดฉันไปโรงเรียนสายทุกทีไม่ดีเลย,TRUE,TRUE,TRUE,
2021,38,คำพูดของลูกตามข้อใดเหมาะที่จะใช้กับพ่อแม่,(1) พ่อแม่ใจเย็นๆ ก่อนค่ะ ลองฟังความคิดของหนูให้จบก่อนแล้วอาจจะเข้าใจหนูดีขึ้นก็ได้\n(2) ทำไม พ่อกับแม่ต้องเป็นฝ่ายถูกเสมอล่ะครับพ่อแม่เอาแต่สังๆๆผมไม่ทนอีกต่อไปแล้วพอกันที\n(3) เดียวนะคะพ่อแม่ตามหนูทันไหมเนี่ยหนูจะเล่าช้าๆอีกครั้งแล้วกันจะได้ไม่ต้องเล่าซ้ำซากอีก\n(4) เหตุผลนำ มาซึ่งความถูกต้องผมก็มีเหตุผลของตัวเองเอาเป็นว่าพ่อกับแม่ต้องหัดฟังผมบ้างสิครับ\n(5) ไม่ ไม่ หนูไม่อยากฟังอะไรอีกแล้วค่ะ เบื่อมากไม่เห็นได้เรื่องเลย หนูจะประสาทกินอยู่แล้วนะคะ,(1) พ่อแม่ใจเย็นๆ ก่อนค่ะ ลองฟังความคิดของหนูให้จบก่อนแล้วอาจจะเข้าใจหนูดีขึ้นก็ไ้ด้,TRUE,TRUE,TRUE,
2021,39,คำที่มีรูปวรรณยุกต์ในข้อใดใช้รูปวรรณยุกต์กับเสียงวรรณยุกต์ตรงกันทุกคำ,(1) แต่หวั่นว่าถ้าไปถึงเขตขัณฑ์\n(2) จะต้องเอาดีต่อจึงจะได้\n(3) ข้าจะได้ ไปเที่ยวสั่งการ\n(4) จึงสั่งให้เร่งรัดเรือน้อยใหญ่\n(5) สื่อนงค์นางฟ้าประหม่าใจ,(2) จะต้องเอาดีต่อจึงจะได้,TRUE,TRUE,TRUE,
2021,40,คำในข้อใดใช้พยัญชนะสะกดตรงตามมาตราตัวสะกดทุกคำ,(1) ปัจจุบันความรู้ทางวิทยาศาสตร์ก้าวหน้าไปมาก\n(2) จากที่กล่าวว่าโลกแบนตามความเชื่อยุคหนึ่ง\n(3) ทำให้สงครามยืดเยื้อเพราะความเชื่อของผู้นำสมัยนั้น\n(4) ด้วยสมมติฐานที่ผิดทำให้ไม่สามารถชนะฝ่ายที่ก้าวหน้ากว่า\n(5) แต่เมื่อพัฒนาความรู้ที่ถูกต้องก็เอาชนะฝ่ายตรงข้ามได้สำเร็จ,(3) ทำให้สงครามยืดเยื้อเพราะความเชื่อของผู้นำสมัยนั้น,TRUE,TRUE,TRUE,
2021,41,ข้อใดใช้ ลักษณนามไม่ถูกต้อง,(1) พนักงานส่งอาหารแจกนามบัตรให้ลูกค้ากว่า ๑๐แผ่น\n(2) คนงานเสนอเงื่อนไขหลาย ข้อให้เจ้าของกิจการดำเนินการ\n(3) แม้จะขับเสภาตั้งหลายสิบบทเสียงของครูผู้ขับก็ยังคงเดิม\n(4) พราหมณ์หลายคนเข้าทำ พิธีวางศิลาฤกษ์เพื่อสร้างตึกใหม่\n(5) ตรงหัวเตียงมีกริ่งตัวหนึ่งไว้ให้คนไข้กดเมื่อต้องการขอความช่วยเหลือ,(5) ตรงหัวเตียงมีกริ่งตัวหนึ่งไว้ให้คนไข้กดเมื่อต้องการขอความช่วยเหลือ,TRUE,TRUE,TRUE,
2021,42,ข้อความต่อไปนี้ส่วนใดมีการสะกดคำ ไม่ถูกต้อง\n      ๑)  ต้นกระเจียวพบแพร่กระจายทั่วไปในป่าโปร่งและป่าเบญจพรรณ/\n๒) การปลูกต้นกระเจียวใช้ปุ๋ยอินทรีหรือปุ๋ยมูลสัตว์เพราะสามารถดูดซึมธาตุ\nอาหารได้เร็ว/ ๓) หน่ออ่อนกินกับน้ำพริกและยังมีสรรพคุณเป็นยาสมานแผล/\n๔) ปัจจุบันมีผู้ปรับปรุงสายพันธุ์จนได้รับรางวัลการประกวดไม้ดอกนา ๆ ชาติ\nในงานพืชสวนโลก/ ๕) ในช่วงหน้าฝนนักท่องเที่ยวนิยมไปชมทุ่งดอกกระเจียว\nซึ่งมีภูมิทัศน์งามตา,(1) ส่วนที่ ๑ และส่วนที่ ๓\n(2) ส่วนที่ ๒ และส่วนที่ ๔\n(3) ส่วนที่ ๓  และส่วนที่ ๕\n(4) ส่วนที่ ๔ และส่วนที่ ๑\n(5) ส่วนที่ ๕ และส่วนที่ ๒\n,(2) ส่วนที่๒และส่วนที่ ๔,TRUE,TRUE,TRUE,
2021,43,คำที่ขีดเส้นใต้ในข้อใดใช้ผิดความหมาย,(1) ร้านเราทำเส้นบะหมี่เองจึงเหนียวและนุ่มนวลมาก\n(2) เจ้าของสวนเกษตรครบวงจรขายพืชผักจนมีฐานะดีพอใช้\n(3) ขโมยทำ ทีว่ารู้จักกับหลานชายเพื่อที่คุณยายจะได้ไว้ใจให้เข้าไปในบ้าน\n(4) คณะกรรมการนักเรียนมีการประชุมเพื่อรับฟังความคิดของสมาชิกเสมอ\n(5) ในการทำงานเราไม่ควรยึดมั่นตัวบุคคลแต่ควรพิจารณาผลงานเป็นสำคัญ,(1) ร้านเราทำเส้นบะหมี่เองจึงเหนียวและนุ่มนวลมาก,TRUE,TRUE,TRUE,
2021,44,สถานการณ์ตามข้อใดมีความหมายตรงกับสำนวน “ชื้นกบนปลายไม้“,(1) สมศักดิ์ผิดหวังที่ประกวดเรียงความได้รางวัลชมเชยเท่านั้นบ่นว่าไม่น่าชี้นกบนปลายไม้เลย\n(2) สมศรีอุตส่าห์ท่องหนังสืออย่างหนักแต่ก็ยังได้เพียงอันดับ๓ของห้อง อย่างนี้เขาเรียกว่าชี้นกบนปลายไม้\n(3) สมจิตเปรยกับแม่หลายครั้งว่าอยากได้โทรศัพท์มือถือเผื่อแม่จะซื้อให้หลังสอบเสร็จสมจิตนี่ชี้นกบนปลายไม้นะ\n(4) สมใจได้เงินรางวัลมาก้อนหนึ่งจึงชวนเพื่อน ไปเลือกซื้อเสื้อสวย ๆคราวนี้จะได้ชี้นกบนปลายไม้สักที\n(5) สมหญิงรบเร้าพ่อทุกวันว่าเธออยากได้รถยนต์ไว้ขับเองทั้งๆที่ยังเป็นนักเรียนม ต้นอยู่เลย เขาเรียกว่าชี้นกบนปลายไม้,(5) สมหญิงรบเร้าพ่อทุกวันว่าเธออยากได้รถยนต์ไว้ขับเองทั้งๆที่ยังเป็น\nนักเรียนม ต้นอยู่เลย เขาเรียกว่าชี้นกบนปลายไม้,TRUE,TRUE,TRUE,
2021,45,ข้อความต่อไปนี้ส่วนใดเป็นประโยคสามัญ\n๑) ไก่พื้นเมืองเป็นสินค้าที่เพิ่มมูลค่าทางการเกษตร/ ๒) ไก่พื้นเมืองแต่ละ\nสายพันธุ์มีจุดเด่นเฉพาะตัว/ ๓) ไก่ชนิดนี้ขยายพันธุ์ได้ในสภาพแวดล้อมของ\nชนบท/ ๔) นอกจากเป็นแหล่งอาหารโปรตีนของชาวบ้านแล้วยังสร้างรายได้\nในครัวเรือนอีกด้วย/ ๕) ไก่พื้นเมืองจึงเหมาะที่จะพัฒนาเพื่อใช้ประโยชน์อย่างยั่งยืน,(1) ส่วนที่ ๑ และ ส่วนที่ ๒\n(2) ส่วนที่ ๒ และ ส่วนที่ ๓\n(3) ส่วนที่ ๓ และ ส่วนที่ ๔\n(4) ส่วนที่ ๔ และ ส่วนที่ ๕\n(5) ส่วนที่ ๕ และ ส่วนที่ ๑,(2) ส่วนที่ ๒ และ ส่วนที่ ๓,TRUE,TRUE,TRUE,
2021,46,ข้อความต่อไปนี้ส่วนใดไม่เป็นประโยค\n๑) เมื่อเราศึกษาได้ว่าอะไรคือต้นเหตุที่ทำให้เกิดมลพิษภายในอาคาร ก็ต้องกำจัด\nออกเสีย/ ๒) อุปกรณ์เครื่องใช้ต่างๆ เช่นเครื่องถ่ายเอกสาร เครื่องคอมพิวเตอร์\nเครื่องดูดฝุ่น/ ๓) ควรขยับขยายหรือย้ายเครื่องออกไปจากที่ที่พนักงานนั่งรวมกันอยู่/\n๔) พยายามอย่าให้มีเครื่องคอมพิวเตอร์อยู่รอบตัวมากเกินไป/ ๕) สิ่งเหล่านี้ต้องมีการศึกษาในรายละเอียดก่อนลงมือทํา,(1) ส่วนที่ ๑ \n(2) ส่วนที่ ๒\n(3) ส่วนที่ ๓ \n(4) ส่วนที่ ๔\n(5) ส่วนที่ ๕,(2) ส่วนที่ ๒,TRUE,TRUE,TRUE,
2021,47,ข้อใดใช้ภาษากำกวม,(1) จากรายงานพบว่าการคำนวณความเร็วรถของนักวิชาการยังขาดความแม่นยำ\n(2) คำว่าพรุ เป็นคำ สามัญที่ชาวบ้านทางภาคใต้ใช้เรียกบริเวณที่ลุ่ม มีน้ำ แช่ขังมาก\n(3) กรมสุขภาพจิตแนะนำ พ่อแม่ผู้ปกครองให้เสริมสร้างพัฒนาการเด็กด้วยการเล่านิทาน\n(4) เจ้าหน้าที่ดับเพลิงเร่งหาทางควบคุมไฟป่าที่ลุกลามเข้าใกล้แหล่งที่มีประชากรหนาแน่น\n(5) นกกระจอกเทศเป็นสัตว์สองขาที่วิ่งเร็วที่สุดในโลกด้วยความเร็วสูงสุดเกือบ๗๐ กิโลเมตรต่อชั่วโมง,(1) จากรายงานพบว่าการคำนวณความเร็วรถของนักวิชาการยังขาดความแม่นยำ,TRUE,TRUE,TRUE,
2021,48,ข้อความต่อไปนี้มีคำทับศัพท์ภาษาอังกฤษกี่คำ\nบิตคอยน์เป็นชื่อสกุลเงินอิเล็กทรอนิกส์ประเภทหนึ่ง หรืออาจเรียกว่าเงินตรา\nเข้ารหัสลับ หมายถึงสินทรัพย์ดิจิทัลที่ใช้เป็นสื่อกลางในการทำ ธุรกรรมออนไลน์\nโดยใช้วิทยาการเข้ารหัสลับสำหรับรับประกันความถูกต้องของธุรกรรมนั้น\nนักพัฒนาซอฟต์แวร์ที่ใช้นามแฝงเป็นผู้คิดค้นสกุลเงินดังกล่าว,(1) ๔ คำ\n(2) ๕ คำ\n(3) ๖ คำ\n(4) ๗ คำ\n(5) ๘ คำ,(2) ๕ คำ,TRUE,TRUE,TRUE,
2021,49,ข้อความต่อไปนี้ส่วนใดใช้คำยืมจากภาษาบาลีสันสกฤตมากที่สุด\n    ๑) มนุษย์เริ่มต้นใช้สีสันเพื่อบำบัดร่างกายและจิตใจมาตั้งแต่โบราณแล้ว/\n๒) พวกเขาสามารถเล่นสีแสงเงาอย่างงดงามในโบสถ์และวิหาร/ ๓) จากนั้นก็\nพัฒนาสืบมาจนถึงสมัยจีนและอินเดีย/ ๔) ต่อมาเราเรียนรู้ว่าแสงอาทิตย์ที่สาดส่อง\nจนทำให้เกิดสีสันนั้นไม่ได้มีเพียงสีเดียว/ ๕) แต่ประกอบไปด้วยสีพื้นฐานอยู่ ๓ สี\nหรือที่เรียกว่าสีรุ้ง,(1) ส่วนที่ ๑\n(2) ส่วนที่ ๒\n(3) ส่วนที่ ๓\n(4) ส่วนที่ ๔\n(5) ส่วนที่ ๕,(1) ส่วนที่ ๑,TRUE,TRUE,TRUE,
2021,50,ข้อความต่อไปนี้ส่วนใดไม่มีคำสมาส\n ๑) พระเจ้าอเล็กซานเดอร์มหาราชได้สร้างเมืองอเล็กซานเดรียไว้ที่ปากแม่น้ำไนล์/\n๒) เมืองนี้เป็นศูนย์กลางการค้าขายและการเล่าเรียนในแถบเมดิเตอร์เรเนียน/\n๓) วัฒนธรรมของอียิปต์และกรีกได้แพร่ขยายเข้าไปในเมืองอเล็กซานเดรีย\nมีห้องสมุดใหญ่โตสร้างไว้ที่นั่น/ ๔) นักวิจัยจากที่ต่างๆได้เดินทางไปศึกษาวิชาการ\nจากห้องสมุดแห่งนี้/ ๕) มีเอกสารจำนวนมากที่เขียนด้วยลายมือของผู้เป็นเจ้าของ,(1) ส่วนที่ ๑\n(2) ส่วนที่ ๒\n(3) ส่วนที่ ๓\n(4) ส่วนที่ ๔\n(5) ส่วนที่ ๕,(2) ส่วนที่ ๒,TRUE,TRUE,TRUE,
2021,51,ข้อความต่อไปนี้มีการใช้คำซ้อนกี่คำ\nในยุคที่สามารถแบ่งปันความทรงจำดีๆ ผ่านภาพถ่ายไว้บนโลกออนไลน์ได้\nอย่างฉับไวนั้นแหล่งธรรมชาติที่สวยงามทั้งในยามเห็นด้วยตาเปล่าและในยามที่มอง\nผ่านเลนส์กล้องถ่ายรูป คงเป็นสิ่งที่ทำให้การเดินทางเพื่อท่องเที่ยวของหลาย ๆคน\nสนุกมากขึ้น,(1) ๒ คำ\n(2) ๓ คำ\n(3) ๔ คำ\n(4) ๕ คำ\n(5) ๖ คำ,(3) ๔ คำ,TRUE,TRUE,TRUE,
2021,52,ข้อใดไม่มีคำประสม,(1) ฟักทองมีสารที่ช่วยบำรุงสายตาได้เป็นอย่างดี\n(2) นักจิตวิทยามักจะมีแง่มุมในการซักถามเพื่อให้ได้ข้อมูล\n(3) แร่ธาตุหลายชนิดในตับของสัตว์เป็นประโยชน์ต่อร่างกาย\n(4) ในกะทิมีกรดลอริกซึ่งช่วยสร้างภูมิคุ้มกันเชื้อโรคต่าง ๆได้\n(5) หมู่บ้านนี้มีตลาดขายของสดตั้งแต่เช้าจนถึงเย็นอยู่หลายแห่ง,(3) แร่ธาตุหลายชนิดในตับของสัตว์เป็นประโยชน์ต่อร่างกาย,TRUE,TRUE,TRUE,
2021,53,พาดหัวข่าวข้อใดไม่มีการแสดงความคิดเห็น,(1) อึ้งเกษตรกรไทยทรุดหนัก\n(2) หนี ตร. ฝ่าไฟแดงชนแหลก\n(3) มั่นใจทัวร์ทะลักหลังเปิด ปท.\n(4) หลาย จว. พร้อมรับมือภัยแล้ง\n(5) ทุ่ม ๑.๕แสนล้านอุ้มเอสเอ็มอี,(4) หลาย จว. พร้อมรับมือภัยแล้ง,TRUE,TRUE,TRUE,
